stay_length,lead_time,adr,hotel,is_canceled,is_repeated_guest,arrival_date_month,is_parking_required
4,158,46.0,Resort Hotel,1,0,October,0
2,34,43.0,Resort Hotel,0,0,February,0
7,33,129.29,Resort Hotel,0,0,July,1
2,137,117.0,City Hotel,1,0,June,0
6,68,131.4,City Hotel,0,0,August,0
8,86,105.4,City Hotel,1,0,April,0
1,1,132.0,City Hotel,0,0,March,1
7,173,196.52,Resort Hotel,0,0,July,0
7,90,90.95,Resort Hotel,0,0,July,0
3,50,76.0,Resort Hotel,1,0,February,0
8,46,96.16,City Hotel,1,0,March,0
2,65,113.55,City Hotel,0,0,October,0
5,5,66.0,Resort Hotel,0,0,March,0
1,93,90.95,City Hotel,0,0,April,0
3,18,12.0,City Hotel,1,0,March,0
4,3,68.0,City Hotel,0,0,March,0
3,61,70.0,City Hotel,0,0,November,0
3,111,117.11,City Hotel,0,0,June,0
2,235,65.0,City Hotel,0,0,June,0
6,89,243.0,Resort Hotel,0,0,August,1
3,150,71.0,City Hotel,0,0,January,0
1,51,94.5,City Hotel,0,0,October,0
5,208,112.5,City Hotel,1,0,October,0
3,2,87.78,City Hotel,0,0,May,0
3,34,129.0,Resort Hotel,0,0,September,0
1,15,65.0,City Hotel,0,0,February,0
2,35,137.7,City Hotel,0,0,April,0
2,41,140.0,City Hotel,1,0,July,0
1,37,179.0,Resort Hotel,0,0,July,0
1,3,39.0,Resort Hotel,0,0,January,0
1,90,108.0,City Hotel,1,0,May,0
3,18,148.0,City Hotel,1,0,December,0
2,84,90.09,City Hotel,0,0,April,0
10,199,132.85,Resort Hotel,0,0,August,0
4,160,165.0,Resort Hotel,0,0,July,1
4,2,29.0,Resort Hotel,0,0,January,0
3,29,56.0,Resort Hotel,1,0,October,0
2,15,45.0,Resort Hotel,0,0,March,0
6,105,98.0,Resort Hotel,1,0,September,0
5,224,90.95,City Hotel,0,0,August,0
1,4,153.0,City Hotel,0,0,May,0
4,54,152.5,City Hotel,0,0,August,0
5,222,202.5,City Hotel,0,0,August,0
3,125,94.5,City Hotel,0,0,July,0
3,11,124.5,City Hotel,0,0,April,0
4,10,65.05,City Hotel,0,0,December,1
1,1,25.0,Resort Hotel,0,0,January,0
2,55,67.0,City Hotel,0,1,March,1
6,120,135.0,City Hotel,0,0,August,0
3,8,163.33,City Hotel,0,0,May,0
1,2,94.0,City Hotel,0,1,May,0
1,2,49.95,Resort Hotel,1,0,February,0
7,171,182.86,Resort Hotel,0,0,July,0
4,36,102.0,City Hotel,1,0,December,0
2,39,109.0,City Hotel,0,0,August,0
8,16,100.88,City Hotel,0,0,September,0
2,29,115.0,City Hotel,1,0,April,0
2,87,118.8,City Hotel,0,0,October,0
3,15,98.0,City Hotel,1,0,February,0
7,68,37.8,Resort Hotel,1,0,January,0
3,238,106.2,City Hotel,1,0,September,0
3,83,123.9,City Hotel,0,0,June,0
6,61,128.0,Resort Hotel,0,0,September,0
1,68,265.0,Resort Hotel,0,0,September,0
3,69,106.2,City Hotel,0,0,March,1
7,96,186.0,Resort Hotel,0,0,August,0
3,36,48.0,Resort Hotel,1,0,January,0
2,189,168.6,City Hotel,0,0,July,0
1,17,142.0,Resort Hotel,0,0,July,0
3,25,335.0,Resort Hotel,0,0,August,0
7,101,103.5,City Hotel,1,0,July,0
2,72,117.0,City Hotel,1,0,October,0
3,46,60.0,City Hotel,0,0,November,0
2,35,104.85,City Hotel,0,0,October,0
3,159,39.13,Resort Hotel,0,0,February,0
3,61,100.67,City Hotel,1,0,December,0
7,64,41.76,Resort Hotel,0,0,April,0
7,198,112.56,City Hotel,0,0,September,0
3,61,96.0,City Hotel,0,0,February,0
9,52,92.0,Resort Hotel,1,0,July,0
14,194,86.46,Resort Hotel,0,0,August,0
1,69,80.1,City Hotel,0,0,June,0
2,38,190.0,City Hotel,0,0,June,0
1,183,95.0,Resort Hotel,0,0,June,0
4,214,90.95,City Hotel,0,0,August,0
4,35,170.0,City Hotel,0,0,October,0
4,31,120.7,City Hotel,0,0,December,0
3,38,131.4,City Hotel,1,0,June,0
3,53,94.25,City Hotel,0,0,June,0
1,146,146.7,City Hotel,0,0,July,0
13,301,71.25,Resort Hotel,0,0,June,0
2,11,130.9,City Hotel,0,0,October,0
3,17,44.5,Resort Hotel,0,0,February,0
1,35,130.0,City Hotel,0,0,May,0
1,34,88.0,City Hotel,0,0,December,0
6,164,106.53,City Hotel,1,0,August,0
7,111,125.0,City Hotel,0,0,July,0
7,166,51.3,Resort Hotel,1,0,February,0
4,30,112.58,City Hotel,1,0,April,0
2,83,159.3,City Hotel,1,0,April,0
2,196,122.4,City Hotel,1,0,October,0
2,28,43.89,Resort Hotel,0,0,October,0
3,270,89.1,City Hotel,0,0,July,0
3,1,95.0,Resort Hotel,0,0,June,0
1,3,75.0,Resort Hotel,0,0,August,0
3,46,102.6,City Hotel,0,0,January,0
2,292,90.0,City Hotel,0,0,July,0
2,1,188.1,City Hotel,0,0,August,0
1,356,87.3,City Hotel,0,0,January,0
1,13,152.0,City Hotel,0,0,March,1
1,112,126.0,City Hotel,0,0,May,0
3,136,93.6,City Hotel,1,0,March,0
1,80,122.4,City Hotel,0,0,December,1
1,25,151.0,City Hotel,0,0,July,0
4,50,57.6,City Hotel,0,0,March,0
3,180,107.1,City Hotel,0,0,July,0
5,38,180.0,City Hotel,0,0,May,0
4,1,91.1,City Hotel,0,0,January,0
3,57,75.33,City Hotel,0,0,June,0
3,168,81.08,City Hotel,0,0,July,0
2,199,95.0,City Hotel,0,0,October,0
2,15,115.0,City Hotel,0,0,September,0
2,69,145.53,Resort Hotel,0,0,August,0
4,4,133.0,City Hotel,0,0,February,0
4,173,89.1,City Hotel,0,0,May,0
4,37,145.8,City Hotel,1,0,September,0
3,151,95.82,City Hotel,0,0,May,0
5,107,92.28,City Hotel,0,0,May,0
6,63,200.0,Resort Hotel,1,0,August,0
3,53,137.7,City Hotel,0,0,April,0
4,76,116.85,Resort Hotel,0,0,August,0
1,1,35.0,Resort Hotel,0,0,February,0
2,127,130.5,City Hotel,0,0,April,0
4,28,62.0,City Hotel,0,0,August,0
3,149,112.0,City Hotel,0,0,May,0
1,5,137.0,City Hotel,0,0,June,0
2,59,89.25,City Hotel,1,0,October,0
7,163,170.7,Resort Hotel,1,0,June,0
1,2,65.0,Resort Hotel,0,0,December,0
3,12,68.0,Resort Hotel,0,0,February,0
10,17,107.7,City Hotel,1,0,February,0
2,25,104.0,City Hotel,0,0,June,0
5,5,175.88,City Hotel,0,0,October,0
4,65,118.8,City Hotel,1,0,October,0
3,3,96.67,Resort Hotel,0,0,May,1
10,87,59.2,Resort Hotel,0,0,September,0
11,251,74.29,City Hotel,1,0,December,0
4,311,99.45,City Hotel,1,0,May,0
3,368,112.67,City Hotel,0,0,June,0
10,129,141.0,Resort Hotel,1,0,July,0
2,60,230.0,Resort Hotel,0,0,August,0
3,277,89.1,City Hotel,0,0,July,0
1,2,27.0,Resort Hotel,0,0,November,0
4,18,96.9,City Hotel,1,0,February,0
4,187,95.4,Resort Hotel,0,0,July,0
2,80,136.0,City Hotel,0,0,October,0
1,9,121.0,Resort Hotel,0,0,October,0
7,321,89.87,Resort Hotel,1,0,May,0
4,171,153.9,City Hotel,0,0,July,0
3,145,139.0,Resort Hotel,1,0,September,0
1,109,74.8,Resort Hotel,0,0,November,0
1,3,88.0,City Hotel,0,0,January,0
4,7,47.0,Resort Hotel,0,0,March,0
2,5,99.0,City Hotel,0,0,April,0
1,10,25.0,Resort Hotel,0,0,November,0
11,12,163.0,Resort Hotel,0,0,August,0
4,53,99.9,City Hotel,0,0,June,0
3,70,78.3,City Hotel,1,0,March,0
5,146,129.0,City Hotel,0,0,July,0
2,16,170.0,City Hotel,0,0,September,0
3,32,120.0,Resort Hotel,0,0,September,1
3,247,107.1,City Hotel,1,0,June,0
2,9,156.0,City Hotel,1,0,August,0
1,21,61.2,Resort Hotel,0,0,December,0
6,68,70.0,Resort Hotel,1,0,March,0
3,99,99.0,City Hotel,1,0,April,0
4,94,88.0,Resort Hotel,0,0,February,0
3,78,122.1,City Hotel,1,0,September,0
3,34,65.0,City Hotel,0,0,November,0
1,1,99.0,City Hotel,0,0,June,0
1,6,35.0,Resort Hotel,0,0,January,0
4,83,43.2,Resort Hotel,0,0,March,0
4,386,49.0,Resort Hotel,0,0,October,0
4,102,132.6,City Hotel,0,0,May,0
4,1,75.0,City Hotel,1,0,March,0
2,13,292.0,Resort Hotel,0,0,August,0
3,150,157.5,City Hotel,0,0,August,0
6,89,121.8,City Hotel,0,0,July,0
1,6,172.5,Resort Hotel,0,0,July,0
4,3,124.82,Resort Hotel,0,0,June,1
5,106,79.64,City Hotel,1,0,March,0
3,109,85.0,City Hotel,0,0,May,0
3,19,95.0,City Hotel,0,1,October,0
7,137,205.43,Resort Hotel,0,0,August,0
3,65,96.3,City Hotel,0,0,March,1
3,18,75.0,City Hotel,0,0,December,0
7,84,147.0,Resort Hotel,1,0,May,0
1,9,66.0,Resort Hotel,0,0,November,1
6,95,121.5,City Hotel,1,0,April,0
6,17,98.39,City Hotel,1,0,December,0
4,49,89.1,City Hotel,1,0,June,0
3,23,88.0,City Hotel,0,0,March,0
2,151,71.0,City Hotel,0,0,January,0
2,15,79.0,Resort Hotel,1,0,November,0
1,17,66.0,Resort Hotel,0,0,October,0
11,330,85.7,Resort Hotel,0,0,June,0
4,3,71.8,City Hotel,0,0,December,0
7,29,66.38,Resort Hotel,0,0,February,0
2,216,96.3,City Hotel,0,0,August,0
3,5,94.5,City Hotel,0,0,August,0
4,145,121.05,City Hotel,1,0,June,0
6,99,236.67,Resort Hotel,1,0,August,0
3,93,177.3,City Hotel,1,0,September,0
3,36,120.0,City Hotel,0,0,April,0
7,324,63.95,Resort Hotel,0,0,June,0
2,205,99.0,City Hotel,0,0,August,0
1,3,43.0,Resort Hotel,0,1,February,1
3,6,107.0,City Hotel,0,0,October,0
9,151,119.7,Resort Hotel,0,0,August,0
3,61,87.3,City Hotel,1,0,March,0
5,11,197.0,City Hotel,0,0,May,0
2,44,134.1,City Hotel,1,0,June,0
3,1,174.0,City Hotel,0,0,August,0
4,163,99.0,City Hotel,1,0,April,0
7,83,50.44,Resort Hotel,0,0,November,0
3,97,145.0,City Hotel,1,0,August,0
3,61,81.9,City Hotel,0,0,November,0
4,2,62.0,City Hotel,0,0,August,0
4,21,159.0,City Hotel,1,0,August,0
2,50,85.0,City Hotel,0,0,May,0
2,39,87.0,City Hotel,0,0,August,0
4,59,109.8,City Hotel,0,0,August,0
2,58,88.0,City Hotel,1,0,November,0
1,1,168.0,City Hotel,0,0,March,0
3,1,90.0,City Hotel,0,0,September,0
1,100,79.2,City Hotel,0,0,November,0
7,180,130.5,City Hotel,0,0,July,0
3,69,93.52,City Hotel,0,0,December,0
2,334,62.0,City Hotel,1,0,September,0
3,3,99.0,Resort Hotel,0,0,April,1
3,50,49.4,Resort Hotel,0,0,December,0
7,137,114.28,City Hotel,0,0,October,0
28,13,69.03,City Hotel,1,0,January,0
2,128,305.0,Resort Hotel,0,0,December,0
4,151,157.25,Resort Hotel,0,0,July,0
2,160,126.0,City Hotel,0,0,May,0
2,266,75.0,City Hotel,1,0,December,0
1,45,56.0,Resort Hotel,0,0,June,0
4,251,92.0,Resort Hotel,0,0,June,0
2,26,103.5,City Hotel,1,0,April,0
3,14,39.0,Resort Hotel,0,0,October,0
3,56,82.44,City Hotel,0,0,December,0
3,5,145.5,City Hotel,0,0,February,1
2,119,109.8,City Hotel,1,0,December,0
7,71,146.0,Resort Hotel,1,0,July,0
3,118,110.0,City Hotel,0,0,June,0
14,92,125.71,Resort Hotel,1,0,September,0
2,27,87.0,City Hotel,0,0,December,0
3,41,52.2,Resort Hotel,0,0,November,0
2,123,201.6,City Hotel,1,0,September,0
3,43,116.0,City Hotel,1,0,April,0
3,130,153.3,City Hotel,0,0,October,0
3,162,78.56,Resort Hotel,0,0,April,0
3,197,112.0,City Hotel,0,0,August,0
5,294,64.8,Resort Hotel,0,0,June,0
3,224,107.1,City Hotel,0,0,July,0
1,6,126.0,City Hotel,0,0,October,0
4,56,126.0,City Hotel,1,0,April,0
2,23,98.4,City Hotel,0,0,October,0
7,45,167.0,Resort Hotel,0,0,July,0
4,236,84.43,City Hotel,0,0,September,0
3,34,117.0,City Hotel,0,0,October,0
5,186,79.66,City Hotel,0,0,October,0
7,163,73.37,City Hotel,0,0,April,0
2,15,119.0,City Hotel,1,0,July,0
4,295,156.6,City Hotel,0,0,August,0
7,205,92.34,Resort Hotel,0,0,June,0
7,276,72.0,Resort Hotel,0,0,April,0
4,19,57.59,City Hotel,0,0,November,0
1,1,70.0,Resort Hotel,0,0,April,0
2,1,150.0,City Hotel,0,0,April,0
5,117,136.0,Resort Hotel,1,0,June,0
3,130,123.0,City Hotel,0,0,April,0
2,19,110.0,City Hotel,0,0,June,0
4,7,97.25,Resort Hotel,0,0,December,1
2,217,110.0,City Hotel,1,0,April,0
3,57,141.3,City Hotel,1,0,October,0
3,141,77.62,City Hotel,0,0,August,0
1,223,85.5,City Hotel,1,0,August,0
2,68,118.8,City Hotel,1,0,April,0
1,9,95.0,City Hotel,1,0,September,0
10,262,79.49,Resort Hotel,0,0,September,0
1,26,115.0,City Hotel,0,0,April,0
2,88,68.0,Resort Hotel,1,0,February,0
3,47,108.0,City Hotel,0,0,April,0
7,246,58.95,Resort Hotel,0,0,September,0
4,26,65.84,Resort Hotel,0,0,January,0
1,2,100.0,Resort Hotel,0,1,June,0
5,23,110.58,Resort Hotel,0,0,August,0
3,101,126.9,City Hotel,0,0,May,0
4,64,133.0,Resort Hotel,0,0,August,0
7,73,85.0,Resort Hotel,0,0,March,1
4,43,242.0,Resort Hotel,0,0,July,0
1,2,185.0,Resort Hotel,0,0,April,0
1,2,75.0,City Hotel,0,0,December,0
3,8,182.33,City Hotel,0,0,July,0
3,9,87.0,City Hotel,1,0,January,0
2,159,127.8,City Hotel,1,0,July,0
3,226,99.0,City Hotel,0,0,June,0
3,79,120.0,City Hotel,0,0,May,0
3,101,112.5,City Hotel,1,0,August,0
5,111,162.0,City Hotel,1,0,June,0
2,28,115.0,City Hotel,1,0,April,0
4,7,29.0,Resort Hotel,0,0,March,0
1,2,107.25,Resort Hotel,0,0,May,0
5,221,90.95,City Hotel,0,0,October,0
2,9,99.0,City Hotel,0,0,August,1
10,257,102.1,Resort Hotel,0,0,September,0
4,184,175.5,City Hotel,1,0,July,0
3,92,93.6,City Hotel,1,0,August,0
4,144,78.0,Resort Hotel,1,0,July,0
3,8,79.2,City Hotel,0,0,March,0
5,363,58.0,Resort Hotel,0,0,October,0
7,33,134.0,City Hotel,1,0,June,0
2,8,80.0,Resort Hotel,0,0,March,0
1,278,67.15,City Hotel,1,0,January,0
4,46,67.15,City Hotel,1,0,March,0
5,66,96.84,City Hotel,1,0,March,0
2,45,95.4,City Hotel,1,0,February,0
2,16,69.0,Resort Hotel,0,0,November,1
3,15,138.5,City Hotel,0,0,October,0
1,11,136.0,City Hotel,0,0,October,0
4,99,90.95,City Hotel,1,0,April,0
3,151,143.28,City Hotel,1,0,December,0
14,152,55.86,Resort Hotel,0,0,March,0
1,32,96.3,City Hotel,0,0,November,0
5,65,186.0,Resort Hotel,1,0,August,0
3,106,88.55,Resort Hotel,0,0,July,0
7,206,55.25,Resort Hotel,1,0,October,0
7,199,142.65,Resort Hotel,0,0,August,0
1,178,54.9,Resort Hotel,0,0,September,0
3,191,132.0,City Hotel,0,0,June,0
7,317,142.2,City Hotel,1,0,June,0
1,8,35.0,Resort Hotel,0,0,March,0
2,20,88.0,City Hotel,1,0,January,0
1,1,61.6,Resort Hotel,0,0,April,0
4,52,92.28,City Hotel,0,0,May,0
7,19,82.5,Resort Hotel,0,0,January,1
5,114,80.1,City Hotel,0,0,May,0
2,7,63.0,Resort Hotel,0,0,February,0
7,113,120.0,Resort Hotel,1,0,June,0
2,63,144.0,City Hotel,0,0,May,0
4,190,117.3,City Hotel,1,0,February,0
5,92,92.65,City Hotel,0,0,November,0
1,1,107.0,City Hotel,0,0,January,0
7,155,215.0,Resort Hotel,0,0,July,0
5,48,196.92,Resort Hotel,0,0,July,0
3,69,155.33,City Hotel,0,0,May,0
10,160,96.91,City Hotel,0,0,July,0
3,98,85.0,City Hotel,1,0,October,0
4,4,68.0,City Hotel,1,0,July,0
2,65,72.07,City Hotel,0,0,December,0
2,138,79.2,Resort Hotel,0,0,May,0
1,13,30.4,Resort Hotel,0,0,November,0
5,41,60.0,City Hotel,0,0,November,0
4,60,62.0,Resort Hotel,0,0,September,0
14,186,82.88,Resort Hotel,1,0,July,0
7,131,63.03,Resort Hotel,1,0,October,0
1,12,54.0,Resort Hotel,0,0,May,0
1,6,86.5,City Hotel,0,0,December,1
3,48,90.0,Resort Hotel,0,0,September,0
6,232,135.3,Resort Hotel,0,0,July,1
2,16,105.0,City Hotel,0,0,September,0
6,133,108.17,Resort Hotel,0,0,September,0
4,29,211.0,City Hotel,1,0,December,0
5,120,108.0,City Hotel,0,0,April,0
7,50,50.03,Resort Hotel,0,0,October,0
2,2,127.0,City Hotel,0,0,April,0
3,65,107.0,Resort Hotel,0,0,August,0
7,102,40.5,Resort Hotel,0,0,March,0
7,108,49.5,Resort Hotel,0,0,December,0
3,146,113.56,City Hotel,0,0,August,0
4,149,119.0,City Hotel,1,0,February,0
9,216,67.0,Resort Hotel,1,1,June,0
2,14,138.05,City Hotel,0,0,August,0
2,258,137.3,Resort Hotel,0,0,July,0
4,32,150.3,City Hotel,1,0,March,0
3,8,129.0,City Hotel,0,0,June,0
4,18,98.6,City Hotel,0,0,May,0
3,11,120.0,City Hotel,0,0,September,1
7,262,65.4,Resort Hotel,0,0,May,0
1,12,83.13,City Hotel,0,0,November,0
2,1,117.0,City Hotel,0,0,February,0
14,6,58.0,Resort Hotel,0,0,January,0
1,62,71.4,City Hotel,0,0,September,0
3,5,105.0,City Hotel,0,0,August,0
4,173,108.0,City Hotel,1,0,May,0
3,59,95.0,Resort Hotel,1,0,March,0
7,108,207.03,Resort Hotel,0,0,August,0
10,178,175.5,Resort Hotel,1,0,August,0
5,79,37.0,Resort Hotel,1,0,February,0
3,1,95.0,City Hotel,0,0,June,0
12,25,48.0,Resort Hotel,0,0,November,0
10,175,99.45,City Hotel,0,0,July,0
8,55,84.2,City Hotel,0,0,March,0
2,70,78.3,City Hotel,1,0,March,0
1,41,110.0,City Hotel,0,0,April,0
5,102,119.85,City Hotel,0,0,June,0
7,85,213.57,Resort Hotel,0,0,August,0
3,19,170.33,City Hotel,0,0,June,0
3,137,135.0,City Hotel,0,0,June,0
4,196,107.1,City Hotel,0,0,July,0
6,56,43.2,Resort Hotel,0,0,April,0
5,68,145.8,City Hotel,0,0,September,0
3,2,150.2,City Hotel,0,0,April,0
7,162,183.86,Resort Hotel,0,0,June,0
2,60,106.0,City Hotel,0,0,April,0
1,5,114.3,City Hotel,0,0,August,0
7,164,121.43,Resort Hotel,0,0,July,0
1,1,182.0,City Hotel,1,0,May,0
3,4,57.4,Resort Hotel,0,0,January,1
2,18,154.0,City Hotel,0,0,November,0
4,79,95.48,Resort Hotel,0,0,May,0
4,186,123.0,Resort Hotel,0,0,July,0
3,88,90.9,City Hotel,1,0,April,0
3,7,146.67,City Hotel,0,0,June,0
1,6,87.0,City Hotel,0,0,March,0
5,62,122.5,Resort Hotel,0,0,February,1
2,83,96.3,City Hotel,0,0,April,0
6,235,48.71,Resort Hotel,0,0,May,0
3,6,91.0,City Hotel,0,0,March,0
2,13,62.0,City Hotel,0,0,January,0
3,116,99.0,City Hotel,0,0,June,0
2,315,65.0,City Hotel,0,0,September,0
4,107,144.0,City Hotel,0,0,May,0
2,44,107.1,City Hotel,1,0,April,0
3,33,140.0,City Hotel,0,0,May,0
3,62,137.7,City Hotel,0,0,April,0
1,1,70.0,Resort Hotel,0,1,March,0
5,229,114.0,Resort Hotel,0,0,September,0
3,230,101.25,City Hotel,1,0,April,0
2,146,52.0,Resort Hotel,0,0,October,1
9,62,131.51,City Hotel,0,0,September,0
4,81,75.0,City Hotel,0,0,December,0
7,171,139.0,Resort Hotel,1,0,September,0
3,118,110.0,City Hotel,0,0,June,0
2,8,160.0,City Hotel,0,0,June,0
1,7,30.0,Resort Hotel,1,0,November,0
4,1,176.0,City Hotel,0,0,September,0
4,18,90.53,City Hotel,0,0,June,0
2,88,112.2,City Hotel,0,0,October,0
1,178,54.9,Resort Hotel,0,0,September,0
5,23,77.79,Resort Hotel,0,0,August,0
5,127,49.9,Resort Hotel,0,0,January,0
4,54,57.6,City Hotel,0,0,March,0
3,24,121.33,City Hotel,0,0,March,0
3,3,110.83,City Hotel,0,0,October,0
7,13,128.71,City Hotel,0,0,October,0
4,94,88.0,Resort Hotel,0,0,February,0
3,2,156.95,City Hotel,1,0,June,0
2,207,74.0,Resort Hotel,0,0,September,0
6,248,101.68,City Hotel,0,0,May,0
5,58,96.08,City Hotel,0,0,April,0
6,8,85.0,City Hotel,0,0,October,0
7,305,178.08,Resort Hotel,0,0,August,0
2,31,222.5,Resort Hotel,0,1,December,0
3,5,44.8,Resort Hotel,0,0,January,0
2,207,34.0,Resort Hotel,1,0,September,0
7,176,131.67,Resort Hotel,1,0,June,0
7,390,104.85,Resort Hotel,1,0,July,0
2,88,90.17,Resort Hotel,0,0,January,0
2,88,144.0,City Hotel,0,0,August,0
1,12,177.0,City Hotel,0,0,May,0
2,14,143.0,City Hotel,0,0,August,1
1,1,140.0,Resort Hotel,0,0,October,0
7,204,112.5,City Hotel,0,0,August,0
3,150,188.0,City Hotel,0,0,August,0
7,122,77.44,City Hotel,1,0,December,0
4,79,80.75,City Hotel,1,0,April,0
3,131,114.3,City Hotel,1,0,May,0
4,47,134.1,City Hotel,1,0,May,0
1,6,79.0,City Hotel,0,0,March,0
1,4,145.0,City Hotel,0,0,September,0
2,5,130.0,Resort Hotel,0,0,August,1
4,5,25.0,Resort Hotel,0,0,November,0
3,36,65.0,Resort Hotel,0,0,May,0
1,79,89.25,City Hotel,1,0,September,0
3,33,104.0,City Hotel,1,0,December,0
2,141,190.8,City Hotel,0,0,June,0
8,113,40.95,Resort Hotel,1,0,December,0
3,56,60.0,City Hotel,0,0,November,0
4,33,159.75,City Hotel,1,0,October,0
10,320,135.9,Resort Hotel,1,0,June,0
1,1,51.94,Resort Hotel,0,0,September,0
4,15,160.0,City Hotel,0,0,March,1
3,81,42.0,Resort Hotel,0,0,February,0
2,34,103.5,City Hotel,0,0,October,0
1,139,59.0,Resort Hotel,0,0,October,0
4,75,60.0,City Hotel,0,0,February,0
5,115,74.8,City Hotel,0,0,March,0
1,8,86.6,City Hotel,0,0,June,0
16,204,151.3,Resort Hotel,0,0,August,0
4,10,89.89,City Hotel,0,0,December,0
1,4,160.0,City Hotel,0,0,June,0
7,239,36.13,Resort Hotel,0,0,October,0
5,125,117.0,City Hotel,0,0,August,0
3,125,55.8,Resort Hotel,1,0,January,0
1,4,226.0,City Hotel,0,0,February,0
4,117,27.07,Resort Hotel,0,0,March,0
3,27,95.0,City Hotel,0,0,May,0
6,37,168.3,Resort Hotel,1,0,July,0
1,14,76.0,Resort Hotel,0,0,April,1
3,118,110.0,City Hotel,0,0,June,0
7,127,227.0,Resort Hotel,0,0,July,0
3,29,187.57,Resort Hotel,0,0,July,0
2,11,100.0,City Hotel,0,0,February,0
4,138,110.08,City Hotel,0,0,June,0
1,88,88.2,City Hotel,0,0,March,0
4,59,100.3,City Hotel,1,0,March,0
3,75,198.0,City Hotel,0,0,June,0
4,173,140.0,Resort Hotel,0,0,July,0
4,72,74.8,City Hotel,1,0,March,0
1,102,65.0,City Hotel,0,0,June,0
3,30,48.0,Resort Hotel,0,0,February,0
1,7,49.4,Resort Hotel,0,0,December,0
2,29,74.1,Resort Hotel,0,0,February,0
1,113,76.5,City Hotel,1,0,August,0
4,229,118.5,Resort Hotel,0,0,July,0
4,149,211.25,Resort Hotel,0,0,July,0
4,103,45.5,Resort Hotel,1,0,May,0
1,2,95.0,City Hotel,0,0,April,0
3,103,95.0,City Hotel,1,0,May,0
3,60,75.48,City Hotel,0,0,June,0
5,31,191.0,Resort Hotel,1,0,August,0
3,190,103.5,City Hotel,0,0,August,1
2,32,128.8,City Hotel,1,0,July,0
8,156,110.44,City Hotel,0,0,July,0
3,138,121.5,City Hotel,0,0,July,0
1,4,85.0,City Hotel,0,0,September,0
6,43,202.0,Resort Hotel,1,0,August,0
5,75,202.51,City Hotel,1,0,March,0
2,5,209.75,Resort Hotel,0,0,August,0
4,215,52.2,Resort Hotel,0,0,May,0
1,19,167.0,City Hotel,1,0,April,0
5,116,103.7,City Hotel,1,0,February,0
4,251,108.0,Resort Hotel,0,0,June,0
4,93,145.0,City Hotel,0,0,August,0
7,70,37.8,Resort Hotel,0,0,October,0
3,120,126.0,City Hotel,0,0,June,0
6,35,141.33,City Hotel,0,0,June,0
5,14,82.88,City Hotel,1,0,January,0
1,6,63.0,Resort Hotel,0,1,May,0
4,96,100.13,City Hotel,0,0,October,1
1,20,153.0,City Hotel,0,0,April,0
3,97,76.5,City Hotel,0,0,August,0
3,34,194.85,City Hotel,1,0,August,0
3,47,164.0,City Hotel,1,0,July,0
3,15,195.58,Resort Hotel,0,0,August,0
3,5,75.0,City Hotel,0,0,August,0
4,209,99.0,City Hotel,0,0,August,0
7,12,175.71,City Hotel,1,0,May,0
6,7,81.0,Resort Hotel,0,0,October,0
3,1,79.0,City Hotel,1,0,January,0
3,26,60.0,Resort Hotel,1,0,March,0
6,109,73.74,City Hotel,0,0,April,0
7,22,68.0,City Hotel,0,0,March,0
10,13,81.7,City Hotel,1,0,January,0
3,74,81.9,City Hotel,1,0,November,0
5,239,99.0,Resort Hotel,0,0,June,0
3,6,121.33,City Hotel,0,0,February,0
4,140,193.0,City Hotel,1,0,August,0
2,8,55.0,Resort Hotel,0,0,March,0
5,51,123.0,Resort Hotel,1,0,July,0
3,13,73.0,City Hotel,0,0,April,0
3,2,164.67,City Hotel,0,0,March,1
3,158,123.5,City Hotel,0,0,August,0
6,169,67.5,Resort Hotel,0,0,April,0
7,119,80.75,City Hotel,0,0,September,0
4,36,102.0,City Hotel,1,0,December,0
3,118,110.0,City Hotel,0,0,June,0
7,252,65.1,Resort Hotel,0,0,April,0
3,5,184.33,Resort Hotel,0,0,June,1
4,84,99.45,City Hotel,0,0,March,0
3,118,108.0,City Hotel,0,0,May,0
2,2,95.02,Resort Hotel,0,0,May,0
2,166,114.0,City Hotel,1,0,April,0
3,16,156.67,City Hotel,0,0,June,0
1,2,185.0,City Hotel,0,0,May,0
3,7,130.67,Resort Hotel,0,0,September,0
4,49,243.0,City Hotel,1,0,May,0
21,316,55.8,Resort Hotel,1,0,March,0
2,87,126.0,City Hotel,0,0,June,0
2,64,130.0,City Hotel,0,0,May,0
5,41,287.0,Resort Hotel,1,0,August,0
3,131,110.4,City Hotel,0,0,June,0
2,22,110.0,Resort Hotel,0,0,September,1
3,28,80.1,City Hotel,1,0,June,0
2,129,121.5,City Hotel,1,0,July,0
3,23,48.0,Resort Hotel,0,1,March,0
4,17,170.0,City Hotel,0,0,September,0
4,67,103.7,City Hotel,1,0,January,0
3,66,80.0,City Hotel,0,0,March,0
3,47,79.2,City Hotel,0,0,March,0
5,76,250.0,City Hotel,1,0,June,0
4,16,180.0,City Hotel,0,0,September,0
5,210,132.0,Resort Hotel,0,0,September,0
6,46,63.58,City Hotel,1,0,March,0
3,20,65.0,City Hotel,1,0,March,0
3,53,122.43,Resort Hotel,0,0,September,0
2,20,88.0,City Hotel,1,0,March,0
3,9,171.33,City Hotel,1,0,September,0
3,112,155.67,Resort Hotel,0,0,December,0
3,316,110.0,City Hotel,0,0,May,0
